#{"t_start": 1747184514.6882677, "env_id": "None"}
r,l,t
30.873755,55,16.14732
39.61901,56,16.147328
-15.516359,42,16.147334
17.968637,48,16.147346
62.679028,85,16.147358
54.250282,67,16.147363
30.500223,62,16.147369
69.4258,85,16.147375
28.24979,59,16.147382
49.650455,64,16.147399
36.808556,59,16.147404
47.402355,70,16.14741
56.061596,85,16.147415
28.433453,47,16.147422
22.402021,49,16.147429
45.17878,64,16.147441
22.734623,50,16.147446
41.232025,65,16.147454
66.88886,85,16.147464
67.255745,85,16.14747
33.237827,54,16.147479
40.53265,61,16.147485
69.64431,85,16.147493
30.848036,56,16.147499
21.935852,46,16.14751
37.33744,58,16.147517
45.514225,65,16.147524
47.3849,62,16.147531
10.17206,48,16.147537
41.926575,61,16.147544
46.744385,66,16.147548
1.8664942,50,16.147558
71.444534,85,16.147565
51.053185,67,16.147573
4.4398994,48,16.147583
-8.213501,40,16.147599
17.11373,52,16.147605
22.555502,52,16.339583
73.89081,86,16.339641
51.53498,70,16.339653
56.878345,69,16.339659
20.739525,45,16.339665
41.800213,61,16.339673
43.334328,60,16.33968
74.70636,86,16.339687
73.74019,86,16.339694
66.93588,86,16.339702
23.34803,51,16.339709
72.11399,86,16.339721
29.438087,58,16.339731
21.882137,46,16.339738
21.026001,50,16.339745
16.23686,48,16.339752
24.607048,47,16.33976
41.924835,60,16.339769
43.831593,60,16.339777
5.906088,47,16.339782
26.55789,50,16.33979
70.13653,86,16.339795
42.14818,65,16.339802
18.843294,55,16.339823
26.637245,48,16.339832
40.93476,60,16.339846
75.94515,86,16.339859
58.948196,71,16.33987
20.30555,51,16.339877
36.946537,53,16.339889
40.633476,60,16.339899
74.3915,86,16.339904
75.45024,86,16.339914
29.905518,52,16.339923
42.520607,86,16.339929
14.173527,46,16.339945
26.505196,48,16.33995
75.178375,86,16.339956
28.409388,52,16.339962
46.561928,63,16.339971
50.91861,86,16.339977
23.05212,56,16.339991
23.174572,52,16.339998
14.954799,48,16.340004
32.517616,51,16.340018
67.14094,86,16.340029
75.0383,86,16.340037
13.776869,55,16.34005
25.111408,51,16.340064
65.855736,86,16.340074
37.951305,63,16.340081
75.923676,86,16.340087
7.330517,45,16.340093
74.92919,86,16.340104
60.614433,86,16.340115
31.011112,66,16.524714
18.09864,49,16.524778
56.072395,69,16.524793
34.584606,60,16.524805
30.821575,54,16.524817
77.48531,87,16.524824
51.688152,64,16.524832
29.039854,49,16.524842
65.82229,87,16.524855
59.367847,72,16.524866
36.5756,55,16.524881
44.020103,61,16.524887
37.572044,52,16.524893
38.668648,60,16.524899
3.293336,40,16.524905
15.361584,45,16.524918
24.232979,52,16.524924
21.171148,58,16.524932
15.527034,47,16.524939
60.529213,75,16.524945
30.547527,53,16.524951
40.279083,58,16.524959
58.228954,71,16.524967
42.37335,59,16.524973
52.99522,69,16.524981
29.797773,53,16.52499
43.962097,61,16.524996
45.40648,62,16.525006
29.447544,51,16.525019
59.40117,74,16.525025
35.39215,54,16.525036
46.719307,65,16.525042
67.65197,87,16.525048
53.056206,65,16.525056
75.906815,87,16.525066
53.614536,67,16.525072
74.632195,87,16.525077
54.504242,71,16.525084
26.666796,53,16.525089
51.185165,64,16.525097
31.074238,62,16.525116
40.70895,56,16.525124
20.70637,50,16.525134
59.909416,74,16.525146
36.666843,55,16.525163
59.067513,87,16.525168
38.502003,54,16.525174
47.845352,64,16.525186
62.374634,87,16.525197
78.33941,87,16.525204
37.799908,54,16.525213
43.3297,58,16.525223
76.63447,87,16.525229
75.87019,87,16.525236
36.47263,62,16.708991
77.78816,88,16.709051
32.187553,59,16.709066
14.984897,44,16.709077
22.79502,52,16.709083
12.3046665,50,16.709093
39.799026,69,16.709099
51.42552,66,16.709113
26.234064,54,16.709121
30.016144,51,16.709129
18.478622,53,16.709135
30.031174,50,16.709142
16.367725,47,16.709152
39.251133,58,16.70916
47.50787,67,16.709176
74.067314,88,16.709183
38.699226,58,16.709191
41.30382,58,16.709201
70.25293,88,16.709207
39.09574,56,16.709215
35.017776,59,16.709226
55.24761,70,16.709234
41.03976,64,16.709247
35.85889,54,16.709254
-0.56772447,47,16.709259
39.135582,66,16.70927
42.12269,61,16.709279
27.717607,51,16.709291
76.48004,88,16.709297
19.451477,50,16.709309
40.666794,56,16.709315
20.78055,45,16.709323
46.5184,65,16.709331
43.54011,61,16.709339
15.587004,55,16.709345
28.657879,51,16.709356
40.195335,56,16.709363
75.65573,88,16.709368
55.03056,67,16.709373
11.296585,50,16.709379
41.430843,57,16.709385
46.144363,62,16.70939
59.38077,73,16.709401
62.111534,74,16.709414
51.90011,88,16.709426
73.82379,88,16.709433
37.876396,56,16.70945
38.210968,61,16.709459
3.67591,46,16.709467
22.144306,47,16.709477
41.709126,59,16.709483
33.088184,57,16.709498
12.685799,46,16.709504
34.56463,53,16.709511
37.634888,53,16.890021
77.50712,89,16.890083
34.555416,53,16.890093
75.138885,89,16.890099
34.361885,54,16.890113
27.508207,51,16.890119
45.89316,61,16.890141
21.946125,47,16.890147
30.315271,49,16.890153
69.15362,89,16.890161
48.013977,61,16.890167
45.46109,59,16.890173
20.58526,59,16.89018
59.51155,72,16.890189
14.114927,49,16.890202
14.146273,48,16.890208
48.088867,74,16.890214
-9.135584,45,16.890221
75.582634,89,16.890227
28.777147,50,16.890234
39.49175,63,16.890251
11.982367,45,16.890259
26.634615,56,16.89027
4.8087816,48,16.890283
33.61084,52,16.890292
46.91424,64,16.890297
57.046375,69,16.890302
51.32468,67,16.890309
56.208336,69,16.890314
41.28957,66,16.890329
43.524178,59,16.890337
43.21535,58,16.890346
59.754265,71,16.890354
71.61817,89,16.890364
55.544724,70,16.890379
14.171118,45,16.890387
-4.01087,46,16.890393
78.46827,89,16.890409
21.354265,54,16.890416
5.3417897,47,16.890423
61.083817,74,16.890432
53.515755,70,16.890442
57.883698,72,16.890451
18.698761,47,16.890457
44.79239,63,16.890463
28.02232,49,16.890472
78.60748,89,16.890478
73.38249,89,16.890483
13.4886465,43,16.890489
41.335304,60,16.890505
51.845833,66,16.890513
30.89442,56,16.890519
29.954193,58,16.890524
23.817959,47,16.890533
38.38408,60,16.890538
-5.9039407,50,16.890547
52.571396,66,16.890553
28.597513,53,16.89056
27.561476,53,17.073577
30.554722,51,17.073637
50.53633,69,17.073647
77.96243,90,17.073655
40.696842,57,17.073661
53.99458,70,17.073667
15.186122,53,17.073675
54.002674,67,17.073686
30.495564,53,17.073696
78.93925,90,17.073702
51.874096,65,17.073717
24.29977,52,17.073724
25.345768,51,17.073735
36.36648,65,17.073745
29.993465,52,17.07375
77.19952,90,17.073764
45.43033,60,17.073769
79.9295,90,17.073776
43.009197,67,17.073786
37.765125,55,17.073791
40.65136,58,17.073802
49.863247,64,17.073809
78.69927,90,17.073815
42.56107,58,17.073828
44.940125,63,17.073833
22.81288,50,17.073839
9.283133,49,17.073845
77.55665,90,17.073852
21.44411,52,17.073857
33.728622,50,17.073868
55.94445,69,17.073875
60.16457,75,17.0739
46.796425,62,17.073906
52.982662,70,17.073911
33.877094,56,17.07392
52.678383,75,17.073928
75.146255,90,17.073942
31.241138,56,17.073947
25.291578,46,17.073957
59.923218,73,17.073963
55.195595,67,17.073969
37.322525,52,17.073983
77.688194,90,17.07399
42.654514,59,17.073996
39.24516,58,17.074007
40.803734,69,17.074014
24.404924,54,17.074021
41.370384,57,17.074026
77.02446,90,17.074039
58.582596,69,17.074047
30.672594,49,17.074052
7.2508082,51,17.074061
10.076947,45,17.074068
14.763393,50,17.074075
79.19817,90,17.074085
24.202171,52,17.074093
2.3185575,43,17.0741
46.40814,69,17.074106
50.11167,65,17.074112
44.72751,59,17.074118
47.67765,63,17.074125
60.69347,75,17.074131
62.71158,90,17.074135
76.00408,90,17.074141
42.47413,67,17.074146
70.957924,90,17.074152
57.599255,72,17.074162
48.55881,62,17.260438
45.123833,91,17.260504
38.73867,55,17.260528
70.54199,91,17.260541
47.542873,65,17.26055
43.318966,61,17.260559
81.89172,91,17.260565
41.821407,60,17.260606
24.09896,45,17.260615
8.723019,44,17.260626
35.06039,55,17.260636
45.49526,59,17.260645
78.06383,91,17.260653
39.06233,56,17.260666
19.413305,45,17.26068
25.752789,49,17.260692
82.03549,91,17.260703
49.620594,63,17.26071
-4.7982726,46,17.260715
78.040535,91,17.260721
8.03798,45,17.260728
52.877518,68,17.260736
81.76406,91,17.260741
45.093407,61,17.26075
72.24898,91,17.260769
50.146603,64,17.260776
8.216754,46,17.260781
78.56295,91,17.260792
63.572006,76,17.260798
26.985474,53,17.260811
33.92741,54,17.260822
7.9012957,48,17.260834
48.731144,68,17.260849
52.207596,70,17.260865
49.385548,63,17.260873
61.11209,73,17.260881
74.934715,91,17.260886
32.994526,52,17.44752
61.84041,74,17.447583
71.51249,92,17.447598
26.423258,55,17.447625
49.287518,64,17.447634
58.199863,70,17.447649
78.15271,92,17.447659
32.18601,54,17.447667
63.11897,74,17.447675
56.192924,75,17.447684
52.118767,68,17.447691
37.84543,56,17.447696
21.053507,49,17.447706
48.882484,62,17.447714
60.95669,74,17.447722
47.994003,70,17.447732
51.059166,64,17.447742
75.31911,92,17.447748
60.492916,92,17.447759
42.895237,66,17.447776
25.561243,51,17.447786
42.823215,66,17.447793
46.39157,68,17.447807
78.8307,92,17.447816
28.292051,51,17.447825
45.83936,71,17.447831
65.77993,92,17.447842
19.58228,45,17.447852
30.163954,92,17.447859
59.6795,72,17.44787
79.314476,92,17.447875
26.1361,57,17.447883
40.442764,60,17.447895
9.289464,44,17.447909
47.317528,66,17.447916
30.693087,54,17.447922
67.832985,78,17.447934
51.517406,70,17.447941
42.707905,63,17.447947
62.790794,75,17.447956
46.987904,61,17.447962
42.93202,58,17.447969
81.759026,92,17.447977
55.74873,69,17.447982
57.21753,70,17.629632
78.80445,93,17.629697
40.21347,55,17.629717
53.36118,66,17.629728
45.413082,63,17.629735
45.165737,58,17.629745
31.061127,47,17.629752
17.31182,45,17.629767
43.108715,58,17.629775
50.602615,64,17.629799
56.43905,71,17.629809
50.303043,65,17.629816
34.150833,51,17.629823
44.517025,70,17.629835
37.592274,56,17.629841
51.341557,66,17.62985
76.66469,93,17.629867
18.224821,48,17.629874
21.207102,59,17.62988
45.997253,62,17.629886
16.111671,50,17.629902
78.804565,93,17.629908
46.259285,60,17.629929
43.052235,58,17.629936
41.71569,58,17.629947
63.389145,77,17.629954
51.22164,65,17.629964
82.68827,93,17.629969
37.63001,57,17.629975
82.512566,93,17.629987
20.963808,45,17.629993
16.406149,49,17.629998
56.91861,74,17.630005
32.81908,56,17.630011
74.62289,93,17.630016
32.541973,61,17.630021
80.7219,93,17.630034
60.84449,73,17.63004
61.905308,75,17.630053
26.272278,51,17.63006
27.505585,46,17.630073
48.63706,63,17.630094
64.34403,77,17.6301
21.911034,48,17.630106
48.793003,67,17.630114
39.749447,70,17.815296
40.648956,64,17.815361
44.371426,61,17.815374
68.07579,94,17.815386
84.16426,94,17.815401
64.0389,76,17.815416
67.49765,79,17.815431
27.26292,47,17.81544
13.62055,45,17.81545
70.28654,94,17.815457
45.09556,64,17.815474
48.398323,63,17.815487
46.264156,63,17.815506
34.51635,94,17.815514
39.13188,56,17.815521
30.389397,55,17.815527
37.89479,55,17.815534
59.447598,73,17.815539
56.359737,70,17.815552
72.8584,94,17.815561
45.35514,60,17.815572
49.192074,63,17.815578
32.538994,50,17.815587
58.95304,72,17.815617
59.132652,94,17.815623
81.97814,94,17.815636
43.053394,63,17.815651
42.505253,66,17.815662
55.574024,67,17.815668
84.17094,94,17.815673
32.743015,53,17.815681
43.366573,65,17.815689
14.778816,50,17.815697
83.77531,94,17.815709
47.712276,70,17.81572
71.76724,94,17.815735
43.04906,63,17.815742
59.948,75,18.007389
81.23522,95,18.007445
67.89601,80,18.007457
43.609924,57,18.007464
46.78088,59,18.007474
67.232994,79,18.00748
59.67492,71,18.007486
56.976803,70,18.007493
19.975128,58,18.007499
22.007132,50,18.007505
30.585037,58,18.007517
26.25633,54,18.007538
21.52562,45,18.007548
54.71002,79,18.007566
30.303783,52,18.007576
11.703784,54,18.007591
31.699266,48,18.0076
66.04246,95,18.007617
55.847332,69,18.007625
70.72598,83,18.007632
52.52977,72,18.007641
17.63377,45,18.007657
48.053963,62,18.007673
55.607746,73,18.007692
68.377815,80,18.007697
45.755253,62,18.007707
46.755203,62,18.00772
4.736826,47,18.007727
84.05008,95,18.007739
17.15034,49,18.007746
63.348473,76,18.007753
44.154385,59,18.007762
69.675766,95,18.007778
28.652098,48,18.007787
85.00565,95,18.007794
41.84495,60,18.007803
85.12162,95,18.007814
34.039272,57,18.007826
61.45565,73,18.007836
23.663683,50,18.007846
31.725025,47,18.197222
36.99186,54,18.197282
83.128746,96,18.197293
59.45601,73,18.197306
33.714195,55,18.197312
66.216606,78,18.197322
59.016796,71,18.197346
37.322456,54,18.197352
80.747025,96,18.197358
59.496384,71,18.197367
29.150988,48,18.197372
46.330265,60,18.197378
50.92534,66,18.197385
56.03039,70,18.197394
21.66708,50,18.197403
60.37014,72,18.197411
51.44602,67,18.197421
20.908974,43,18.197428
39.791702,61,18.197453
83.24844,96,18.197463
84.98077,96,18.197473
43.23529,58,18.197481
51.90224,96,18.197496
23.221533,54,18.197503
46.323746,62,18.197529
50.412766,63,18.197537
58.52285,78,18.197545
47.10219,63,18.197552
47.105938,61,18.197573
83.03019,96,18.197579
62.67828,81,18.197586
83.64121,96,18.197596
4.5147953,45,18.197602
75.75833,96,18.197608
18.791157,46,18.197623
81.33214,96,18.197636
59.991978,73,18.197657
64.28791,78,18.197673
50.611862,69,18.383568
35.790077,52,18.383636
28.534914,55,18.383652
69.91484,80,18.383662
60.588394,72,18.383682
28.948296,63,18.383688
13.040277,46,18.383697
31.849304,56,18.383703
79.48412,97,18.383722
79.02013,97,18.383728
25.062431,49,18.383737
15.759311,48,18.383744
38.358025,61,18.383749
15.399681,45,18.383755
67.19045,77,18.383769
23.580406,45,18.38378
42.219776,66,18.383787
26.864014,45,18.383806
42.427464,57,18.383812
39.546303,57,18.383822
51.055466,67,18.383835
76.00715,97,18.383854
55.815216,69,18.383875
88.127594,97,18.383885
1.5495741,44,18.383898
42.80556,58,18.383904
49.36178,64,18.383912
60.830853,74,18.383934
42.148003,57,18.383944
52.0819,64,18.383952
57.82682,70,18.383965
73.553085,97,18.383972
60.979393,74,18.38399
42.982666,57,18.383997
58.33454,72,18.384011
37.779446,56,18.38402
46.43817,61,18.38403
27.291142,46,18.573104
36.565403,57,18.573159
56.247833,70,18.573175
87.57746,98,18.573183
80.33364,98,18.573196
67.659035,82,18.573216
39.667027,59,18.573257
60.59607,72,18.57328
65.63825,78,18.573298
87.08376,98,18.573305
67.47808,80,18.573312
53.89302,74,18.573319
34.91178,52,18.573331
70.736565,98,18.573337
12.9417,42,18.573366
7.9311438,46,18.573386
63.43668,74,18.573392
45.012924,59,18.573402
68.77325,79,18.573413
60.102444,74,18.57343
59.31673,76,18.573439
89.907745,99,18.758712
45.373318,59,18.758771
-5.4284387,38,18.758781
30.385141,49,18.758788
28.453365,51,18.758795
84.86987,99,18.758811
29.340464,57,18.758821
34.942154,53,18.758835
34.484516,51,18.75885
19.448301,50,18.758858
60.49239,73,18.758869
38.117744,57,18.758884
27.694672,49,18.758892
86.82557,99,18.758897
51.877686,75,18.758909
89.11798,99,18.758929
60.864372,73,18.758935
71.05641,82,18.758944
47.799732,64,18.758951
29.810345,53,18.758959
57.794212,70,18.758968
29.136524,52,18.758992
35.53923,56,18.759006
83.780266,99,18.759015
86.01957,99,18.759021
61.156544,73,18.759028
62.477615,73,18.759035
59.017597,71,18.759045
46.068745,61,18.759051
33.342022,51,18.759057
48.144608,63,18.759063
84.55476,99,18.759075
43.536896,60,18.7591
36.626156,62,18.759106
80.491844,99,18.759111
79.85083,99,18.75912
14.609288,47,18.75914
46.614777,62,19.023439
50.124798,69,19.023494
48.346035,64,19.023508
65.94005,84,19.023519
57.196167,72,19.023525
57.74717,70,19.023546
30.083174,49,19.023554
82.29089,100,19.02357
41.883915,60,19.023593
13.541253,42,19.023602
47.16497,62,19.023607
46.12892,60,19.023628
69.22153,81,19.023636
24.261127,46,19.023648
48.351585,66,19.023654
59.600723,76,19.023664
-9.9297,42,19.023672
91.11502,100,19.023679
58.46112,73,19.023701
56.320076,68,19.02371
54.76922,69,19.023724
53.225296,66,19.023741
56.977043,69,19.023756
89.38359,100,19.023773
86.46803,100,19.023782
59.882153,71,19.023793
-2.4625494,44,19.023799
28.228205,46,19.023804
64.59035,76,19.023811
50.493576,67,19.023816
38.25154,55,19.216043
52.847828,68,19.216098
35.55082,56,19.21611
41.981655,60,19.216127
32.992268,50,19.216135
47.329933,61,19.216141
58.989307,73,19.216159
59.87343,71,19.216164
23.571976,44,19.216172
77.665794,101,19.216178
57.54514,70,19.216189
91.27436,101,19.216205
70.43025,82,19.216211
82.32542,101,19.216221
88.14442,101,19.21623
54.269554,73,19.216238
65.627396,77,19.21625
52.1501,66,19.216264
44.09182,72,19.216274
32.399567,65,19.216281
38.443405,57,19.216298
70.78753,85,19.216303
62.859158,74,19.216309
88.24744,101,19.216317
15.632469,47,19.216344
50.211014,67,19.216362
53.778587,66,19.216367
91.4832,101,19.216377
51.054085,66,19.216383
71.724236,84,19.216393
66.67195,78,19.216399
59.047825,76,19.216411
76.793015,87,19.216416
23.834873,49,19.216428
62.427483,73,19.216445
46.83455,59,19.216459
31.389954,52,19.216473
90.258095,101,19.216487
58.97255,71,19.407032
46.870518,63,19.4071
18.347225,49,19.40712
49.33777,64,19.407138
47.911877,63,19.407159
41.699448,56,19.407168
46.630672,60,19.407174
44.156002,56,19.40718
86.44534,102,19.407192
45.090496,59,19.407202
64.091606,76,19.407214
72.28997,87,19.40723
52.897408,73,19.407238
29.750828,55,19.407247
34.733143,58,19.407256
51.00853,62,19.407271
52.73111,67,19.407282
91.62657,102,19.407295
33.32475,54,19.407301
51.69228,70,19.407307
-16.932758,37,19.407314
46.263653,62,19.407321
20.321926,42,19.407327
48.15158,62,19.407352
88.29787,102,19.407367
53.79248,66,19.407373
23.810202,47,19.407385
88.56412,102,19.407393
85.3189,102,19.407413
46.241257,60,19.407419
37.92027,55,19.407425
50.6572,65,19.407437
91.464966,102,19.407443
89.84267,103,19.592074
75.33928,86,19.592128
47.78664,61,19.592137
67.04944,78,19.592149
73.59092,84,19.592165
59.249165,71,19.592174
48.946003,64,19.592185
67.9264,81,19.592192
53.206535,66,19.592208
87.8898,103,19.592218
35.188835,57,19.592229
83.001724,103,19.59225
53.472523,64,19.592257
52.216175,73,19.592263
34.644573,53,19.592271
55.254154,74,19.592277
34.230747,51,19.592284
36.079636,54,19.592293
32.16753,50,19.5923
61.700542,82,19.592306
39.153637,53,19.592316
13.280718,47,19.592335
7.094631,56,19.592341
60.259464,72,19.592353
87.26203,103,19.592368
40.84823,56,19.592388
92.39396,103,19.592394
18.395666,45,19.592399
13.325457,45,19.592417
88.9417,103,19.592424
92.24203,103,19.592436
54.26476,66,19.592441
32.964493,55,19.592449
58.176693,69,19.592458
39.00997,66,19.592464
44.64047,62,19.592488
33.845024,52,19.592493
9.494758,41,19.779186
20.322477,50,19.779256
18.782583,45,19.779279
92.84391,104,19.77929
54.703312,68,19.779298
60.111794,73,19.779305
38.0672,53,19.779319
91.99668,104,19.779331
48.893383,62,19.779346
47.115913,63,19.779354
23.020546,50,19.779366
22.402939,43,19.779374
32.193253,51,19.779384
71.94628,83,19.779391
91.15929,104,19.779402
49.786415,65,19.77941
61.216087,73,19.77943
62.776134,73,19.779436
36.048973,54,19.779446
65.96367,80,19.779452
50.613785,67,19.779457
91.264084,104,19.779467
56.770267,80,19.7795
50.16714,63,19.779507
89.27778,104,19.779525
24.104631,52,19.779538
53.587204,66,19.779557
35.74914,52,19.779564
51.812916,65,19.779569
7.500929,42,19.964053
32.113434,49,19.96412
21.45626,48,19.96413
67.40502,78,19.964141
71.64018,82,19.964151
25.176619,48,19.964161
38.8445,54,19.964173
15.425298,50,19.964205
48.541164,62,19.964213
45.782337,64,19.964227
60.966244,79,19.964235
37.967045,64,19.964251
43.764847,58,19.964257
54.13552,67,19.964272
22.30126,49,19.964281
95.697136,105,19.96429
87.72286,105,19.964322
55.555645,67,19.96434
41.617996,57,19.964349
63.94261,80,19.964358
64.52577,76,19.964366
57.099117,73,19.964377
31.875366,58,19.964384
38.687904,54,19.964397
73.131744,84,19.964403
66.21132,79,19.964417
23.861515,51,19.964423
60.896206,74,20.153584
57.91803,72,20.153645
51.297123,64,20.153655
72.44213,82,20.153668
52.63587,68,20.153685
90.00489,106,20.153698
51.20785,63,20.153734
74.41797,86,20.153752
34.29547,53,20.153765
38.511395,55,20.153788
56.0235,68,20.153807
6.368454,53,20.153814
9.834358,44,20.153824
66.7044,77,20.15384
18.678051,48,20.153847
62.124924,74,20.153857
95.932274,106,20.153868
92.945015,106,20.153877
33.944073,50,20.153883
40.995068,59,20.153897
38.76011,54,20.153914
39.532227,57,20.153933
65.40361,83,20.15394
51.82202,69,20.153945
14.907473,41,20.153957
78.36356,91,20.342214
74.78326,85,20.342296
21.109327,43,20.342326
58.2434,71,20.342349
38.15138,52,20.342358
32.807293,50,20.342366
31.631151,52,20.34238
58.49984,70,20.342388
31.378035,53,20.342398
94.66442,107,20.342409
79.86604,92,20.342414
84.334854,107,20.342425
57.69211,69,20.342435
-2.9085982,37,20.342457
84.39817,93,20.342465
22.203535,49,20.342475
45.019142,59,20.342501
69.43419,81,20.342516
73.51478,85,20.34253
30.707146,54,20.342554
38.75969,54,20.34256
56.964653,74,20.342566
40.745895,56,20.34258
68.87457,79,20.528207
31.840452,53,20.528274
77.64362,88,20.528286
26.227951,55,20.528296
22.809515,46,20.528303
38.732876,89,20.528326
43.78348,57,20.528333
78.44765,88,20.528339
32.506493,57,20.528344
36.953743,53,20.528349
62.647728,75,20.528359
54.54547,68,20.52837
60.04701,74,20.528376
99.08475,108,20.5284
34.835068,51,20.528411
70.86069,82,20.528428
70.467674,82,20.528434
38.73611,54,20.528442
47.335526,63,20.528458
78.35,87,20.528463
59.234615,85,20.528468
29.0009,50,20.528485
57.993835,71,20.528502
61.518303,73,20.528519
98.069466,108,20.528525
40.410824,57,20.528552
35.352745,54,20.528563
20.463266,46,20.528574
57.850048,71,20.528591
51.734184,64,20.528597
56.252514,71,20.528604
72.518776,83,20.528627
41.251945,56,20.528632
80.74847,91,20.711484
72.55487,83,20.711542
93.839554,109,20.711566
61.68212,77,20.711573
38.16841,57,20.711579
32.485497,54,20.711586
76.12353,87,20.711604
19.584719,48,20.711613
32.426323,53,20.711621
9.958534,52,20.711627
44.76027,60,20.71164
96.8794,109,20.711653
30.296923,47,20.71167
46.11413,60,20.711679
62.239235,73,20.711689
69.984344,81,20.711703
61.26901,72,20.711712
63.7431,76,20.71172
15.240142,45,20.711747
88.366615,109,20.711754
53.95288,67,20.711768
26.679193,48,20.711773
57.74178,69,20.71179
29.233763,53,20.711805
51.490044,67,20.711834
98.83652,109,20.711843
64.77711,77,20.711853
24.303131,51,20.903076
67.82273,81,20.903133
51.14262,69,20.903158
65.63065,77,20.903167
95.222176,110,20.903174
53.435257,65,20.903192
67.44865,78,20.903212
99.16844,110,20.903226
32.837814,51,20.903236
29.765612,54,20.903257
74.2144,84,20.903263
51.124508,72,20.903278
18.904062,49,20.903286
9.150999,52,20.903296
50.476364,70,20.903312
77.215744,89,20.903319
62.689514,74,20.903347
45.359715,65,20.903355
59.514683,72,20.903361
47.258774,61,20.903371
-5.094406,43,20.903402
35.12452,54,20.903426
30.293404,53,21.093888
19.091452,60,21.093942
97.29481,111,21.093961
30.38003,52,21.09397
41.02583,53,21.093976
35.4105,55,21.093988
39.851944,53,21.094005
41.41746,57,21.094013
28.42395,49,21.094019
-1.2523663,46,21.09405
74.35307,86,21.094059
46.891144,64,21.09407
34.69339,56,21.094087
10.604292,47,21.094121
29.964373,48,21.094142
79.50641,89,21.094148
101.59072,111,21.09416
58.64906,70,21.094172
54.790585,72,21.094187
14.99915,43,21.094203
34.472507,50,21.094228
31.657116,49,21.279452
62.60754,74,21.27954
83.616135,93,21.279559
76.99817,88,21.279575
52.543316,68,21.279593
62.122475,74,21.279608
35.638218,53,21.279637
72.37958,85,21.279666
101.12422,112,21.279687
51.6075,65,21.279732
55.114445,71,21.279766
72.1215,85,21.279781
96.030106,112,21.27981
0.5417445,43,21.279829
61.213997,75,21.279845
102.44992,112,21.279856
17.86684,44,21.279909
24.732027,48,21.279949
53.247467,69,21.279961
52.719856,66,21.279975
98.889,112,21.279981
26.69054,51,21.279992
55.444477,69,21.279999
31.450941,55,21.280028
95.93704,112,21.280035
19.992212,53,21.280045
19.694656,49,21.464098
68.729095,80,21.464155
67.31615,79,21.464167
70.73843,83,21.46418
36.53552,52,21.464194
45.6068,62,21.464233
103.651726,113,21.464244
76.94781,86,21.464269
103.819595,113,21.464282
86.59598,96,21.464294
66.95591,78,21.464305
94.22529,113,21.464313
27.708769,51,21.464321
62.437477,77,21.464326
86.05516,113,21.464363
103.37389,113,21.464395
40.85708,54,21.464402
85.93324,96,21.464414
98.31432,113,21.464425
42.06932,56,21.464437
51.0185,63,21.646749
39.550186,54,21.646807
21.012436,46,21.646826
71.867615,82,21.646837
64.16134,75,21.646845
58.333,77,21.646868
35.425137,66,21.646886
33.362278,53,21.646908
59.13275,71,21.646923
28.628086,49,21.646939
47.25922,61,21.646948
42.138847,57,21.646974
26.272501,50,21.646982
42.346867,58,21.646989
101.02699,114,21.646994
15.949189,43,21.647
39.68818,56,21.647006
23.685997,48,21.64702
29.454739,48,21.647038
26.705456,49,21.647043
58.252625,76,21.647052
80.91499,90,21.647057
32.82932,52,21.647064
42.91621,57,21.647071
57.701744,71,21.647079
35.94162,59,21.647083
24.598574,48,21.647095
-5.679902,47,21.647103
61.467552,73,21.647114
44.691345,61,21.647119
86.350746,96,21.647127
20.414612,45,21.647133
106.806946,115,21.830934
62.320244,81,21.831
83.67408,94,21.83101
24.714827,51,21.831018
41.66984,58,21.831038
106.41612,115,21.831052
20.488247,54,21.831061
105.26048,115,21.831068
48.530544,62,21.831079
78.146965,87,21.831086
50.154457,64,21.831096
45.28929,64,21.831104
51.23507,64,21.831114
72.30612,82,21.83112
23.736134,46,21.83116
105.26189,115,21.831166
18.658981,45,21.831174
30.993105,50,21.831195
63.400276,75,21.831215
29.094261,47,21.831236
50.20604,63,21.831241
97.609245,115,21.831257
-12.0625515,32,21.831267
46.954014,65,21.831273
70.24537,82,21.831298
70.97035,82,22.024957
83.461685,94,22.025025
61.471123,74,22.025052
52.863277,67,22.025061
40.90955,58,22.025071
44.52151,57,22.025085
38.85293,54,22.025103
78.59777,88,22.025112
107.16762,116,22.025136
28.65603,50,22.025147
57.83471,72,22.02516
77.06302,87,22.025172
24.808743,48,22.025181
100.413895,116,22.025214
47.739616,62,22.025223
4.1791263,50,22.025236
73.026115,84,22.02526
47.657722,62,22.025286
80.3643,91,22.025298
103.36278,117,22.209085
72.37042,86,22.209138
102.67192,117,22.209153
32.822094,51,22.20916
87.70783,97,22.20917
-3.904409,41,22.209183
43.498394,61,22.209196
26.904549,47,22.209207
68.68279,85,22.209225
81.08897,92,22.209233
43.303192,58,22.209255
95.09254,104,22.209272
42.461174,59,22.209279
79.857086,92,22.209284
40.201405,53,22.209292
28.130198,49,22.209312
47.097775,60,22.209321
108.07121,117,22.209349
62.71036,75,22.209383
101.162735,117,22.209392
83.902374,100,22.2094
65.634605,76,22.209417
51.72279,69,22.209423
61.960453,74,22.209428
25.787891,51,22.209435
108.35886,117,22.209448
69.83881,82,22.209454
15.369955,50,22.397211
34.369717,54,22.397273
32.45986,50,22.39729
74.70699,86,22.397299
32.45669,55,22.397314
33.912617,51,22.39732
